path,label,length
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse025_x264__9.npy,Abuse,126
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__0.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__1.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__2.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__3.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__4.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__5.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__6.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__7.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__8.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse026_x264__9.npy,Abuse,124
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__0.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__1.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__2.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__3.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__4.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__5.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__6.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__7.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__8.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse027_x264__9.npy,Abuse,273
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__0.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__1.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__2.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__3.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__4.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__5.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__6.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__7.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__8.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse029_x264__9.npy,Abuse,18
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__0.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__1.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__2.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__3.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__4.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__5.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__6.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__7.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__8.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse031_x264__9.npy,Abuse,277
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__0.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__1.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__2.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__3.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__4.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__5.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__6.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__7.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__8.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse032_x264__9.npy,Abuse,296
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__0.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__1.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__2.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__3.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__4.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__5.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__6.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__7.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__8.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse033_x264__9.npy,Abuse,176
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__0.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__1.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__2.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__3.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__4.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__5.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__6.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__7.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__8.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse034_x264__9.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__0.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__1.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__2.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__3.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__4.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__5.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__6.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__7.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__8.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse035_x264__9.npy,Abuse,165
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__0.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__1.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__2.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__3.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__4.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__5.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__6.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__7.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__8.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse036_x264__9.npy,Abuse,293
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__0.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__1.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__2.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__3.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__4.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__5.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__6.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__7.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__8.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse037_x264__9.npy,Abuse,112
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__0.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__1.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__2.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__3.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__4.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__5.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__6.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__7.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__8.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse038_x264__9.npy,Abuse,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__0.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__1.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__2.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__3.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__4.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__5.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__6.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__7.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__8.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse039_x264__9.npy,Abuse,884
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__0.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__1.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__2.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__3.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__4.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__5.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__6.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__7.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__8.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse040_x264__9.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__0.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__1.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__2.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__3.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__4.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__5.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__6.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__7.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__8.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse041_x264__9.npy,Abuse,86
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__0.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__1.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__2.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__3.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__4.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__5.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__6.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__7.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__8.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse042_x264__9.npy,Abuse,1779
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__0.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__1.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__2.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__3.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__4.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__5.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__6.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__7.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__8.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse043_x264__9.npy,Abuse,241
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__0.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__1.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__2.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__3.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__4.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__5.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__6.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__7.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__8.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse044_x264__9.npy,Abuse,246
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__0.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__1.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__2.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__3.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__4.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__5.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__6.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__7.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__8.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse045_x264__9.npy,Abuse,317
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__0.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__1.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__2.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__3.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__4.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__5.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__6.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__7.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__8.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse046_x264__9.npy,Abuse,72
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__0.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__1.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__2.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__3.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__4.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__5.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__6.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__7.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__8.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse047_x264__9.npy,Abuse,97
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__0.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__1.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__2.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__3.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__4.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__5.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__6.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__7.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__8.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse048_x264__9.npy,Abuse,213
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__0.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__1.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__2.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__3.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__4.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__5.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__6.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__7.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__8.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse049_x264__9.npy,Abuse,133
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__0.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__1.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__2.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__3.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__4.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__5.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__6.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__7.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__8.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Abuse/Abuse050_x264__9.npy,Abuse,303
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__0.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__1.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__2.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__3.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__4.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__5.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__6.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__7.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__8.npy,Arrest,111
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Arrest/Arrest002_x264__9.npy,Arrest,111
